"file","Description"
"797.mp3","這陣子各地的油桐花陸續綻放，南投縣政府聯合5個鄉鎮市公所，將於4月15日到5月14日，舉辦一系列的桐花小旅行活動，引領民眾走入客家庄，感受客家文化之美。"
"798.mp3","苗栗縣竹南鎮龍鳳漁港，緊鄰臺61線西濱快速道路，國道三號竹南交流道，地方爭取針對龍鳳漁港整體改善，轉型為整合苗栗漁業的西濱快速道路休息站，初期經費5億4千萬多元，農委會主委陳吉仲，今天12日現場會勘後表示，初期經費將全額補助，支持改善。"
"799.mp3","普發現金6千元，近期已陸續入帳、領取，不過有一群在臺工作一段時間，但未符永久居留身分的外僑，卻並非普發的對象，他們不禁納悶還稅於民，不是該還給有繳稅的人民嗎，對此我們實際詢問財政部，財政部國庫署對此解釋，普發6千元並不是還稅於民，而是將超額徵收的稅和經濟成果，分享給人民，發放對象並非以有無納稅來判定。"
"800.mp3","消基會日前抽測市面20件巧克力商品，其中某項來自屏東內埔生產的100台灣黑巧克力商品，鎘含量超出歐盟標準06PPM，消息一出引起消費者恐慌，屏東縣種植可可樹農民，以及巧克力製作業者，今天12日邀集專家及農會，一起探討相關對策，由於臺灣現行檢驗規範中，沒有巧克力的鎘含量標準，除了再次將農產品及商品送檢，也希望主管機關盡速研議巧克力產品法規，確保消費者食用安全。"
"801.mp3","桃園市觀音高中橄欖球隊成軍4年，球員大多來自龍潭，這次在全國15人制橄欖球錦標賽中，打敗眾多傳統名校，拿下全國亞軍，而最特別的是，球員還自己開發客家戰術暗語，也成了一路過關斬將的勝利祕訣。"
"802.mp3","南部春雨不如預期，高雄水情緊張，水情燈號為減量供水的橙燈，行政院長陳建仁11日與高雄市長陳其邁、經濟部長王美花，到高屏溪溪埔伏流水視察，表示除了開鑿抗旱水井，海淡機組也在施工，預計4月底可併入供水。"
"803.mp3","苗栗縣公館鄉農會為推廣客庄農村風采，帶動地方旅遊，舉辦農村攝影賽，今年的主題是伯公，吸引全國246位攝影高手角逐，最後選出20件得獎作品，11日舉行頒獎，作品展示在苗栗特色館穿龍驛站，供民眾欣賞。"
"804.mp3","桃園市觀音區心燈啟智教養院，位在新屋的歡喜二手屋，受疫情衝擊歇業3年，在疫情趨緩後終於重新開張。心燈教養院長黃晏枝表示，歡喜二手屋不僅是二手物資交流平台，也讓院生有走入社區，體驗服務工作的機會，歡迎民眾到二手屋逛逛，營業所得將挹注心燈教養院營運。"
"805.mp3","鍾理和、鍾肇政、吳濁流等一代文學巨擘，創作無數經典作品，並影響、孕育臺灣文學。客委會除了將大師們的作品摘錄編印出版文選集，也將在4月中旬一直到暑假檔期，舉辦𠊎庄文學季，邀請民眾從作家的故鄉出發，閱讀客家庄享受這場文學派對。"
"806.mp3","春天百花齊放，八卦山脈的油桐花也陸續綻放，彰化縣政府聯合3個鄉鎮市公所將於4月15日到30日，舉辦5場桐花祭系列活動，要讓民眾在賞花的同時，也體會客家文化之美。"
"807.mp3","屏東縣九如鄉北玄宮，每年農曆三月初三舉辦蘭花展為玄天上帝慶祝誕辰，今年已邁入第26年，在蘭花展舉辦前夕，北玄宮展示培育兩款，帶有花香的蘭花原生種，並宣布，今年蘭展將以花香為評比主題。"
"808.mp3","有平地櫻花之稱的花旗木，適合在亞熱帶地區生長，每年的3月份會開花，剛開時是淡粉色，之後呈粉紅色。位於屏東潮州鎮明治溪畔的平地櫻花盛開，讓綠色河堤點綴一片粉紅，潮州鎮公所舉辦潮州櫻花季，配合季節限定之美，推出全新的限量版櫻花文創口罩，而且只送不賣，民眾到潮州旅遊給予五星評論，就可以免費索取。"
"809.mp3","苗栗縣中港溪美術研究會在頭份藝術館舉辦好客風情會員展，知名版畫老師陳永欽，也是其一會員，他在現場展開示範，許多小朋友也躍躍欲試，完成作品體驗後，大家都有滿滿的成就感。"
"810.mp3","一群致力推廣蔬食觀念的業者，開辦無肉市集獲得大力支持，所以他們決定每一場市集過後，就要舉辦一場回饋活動，今天10日無肉新生活推廣協會，前往南投國姓的北港國小，精心準備無肉料理供學生享用，希望孩子們能吃得健康，同時也傳達環保、節約的觀念，提倡永續發展。"
"811.mp3","國立臺灣史前文化博物館，自2020年起閉館整修及更新常設展，今天11日就特別邀請我國太平洋的邦交國，帛琉及吐瓦魯的駐臺大使，到南島常設展廳參訪指導，而南島共有的造船航行文化，能否延續或復振，更為南島各個國家所重視。"
"812.mp3","歡喜扮戲團藝術總監彭雅玲，在疫情期間提出客家女性國際影像計畫，去年底特別與比利時籍導演與澳洲籍音效導演合作，製作影片客家女聲，結合6位臺灣客家女詩人的詩作，透過影像呈現客家女性成長歷程，日前獲得東南亞短片影展特別提名，以及入圍紐約的女視角影展。"
"813.mp3","以各式貓咪彩繪為主的貓巷，是高雄甲仙著名的景點，不過這個從2015年就有的彩繪巷道，隨著時間，牆面的作品漸漸出現斑駁，為了讓遊客感受甲仙人的熱情，地方居民當起志工，自動自發為貓巷換新衣。"
"814.mp3","創世基金會屏東分院安置56名植物人，需要募集5萬片尿布，屏東歸來慈天宮捐出500盞的平安燈位，只要民眾認助1000元就可獲得一個平安燈，並支持照護植物人，屏東歸來慈天宮主委蔣家煌與屏東客家歌手彭佳霓，號召大家點燈做公益。"
"815.mp3","苗栗縣卓蘭鎮有棵200多年樹齡的老榕樹，5年前罹患有樹癌之稱的褐根病，經過政府單位及村民積極診治，切除染病根部，老榕樹終於恢復生機，但因為染病根部範圍過大，只能用支架撐起老樹，被民眾稱為飄浮在空中的樹，成為當地一大特色景點。"
"816.mp3","臺中新社桃子種植面積約有200多公頃，現在是甜桃及紅玉桃的採收期，新社有一處觀光果園才剛剛開放採桃子，就有遊客迫不及待帶著家人，享受親手摘挑子的樂趣。"
"817.mp3","人工智慧AI科技Artificial Intelligence，與客語關鍵的三項技術是機器翻譯、語音合成與語音辨識，去年客委會主委楊長鎮首度與AI機器人對話後，也開啟了國內AI機器人的加速研發，客家新聞今天要為您介紹，AI機器人阿知牯的研發進度與成果，因為擔心客語斷層導致客語失傳，聯合大學文創系教授開發客語聊天機器人阿知牯，並結合通訊軟體，讓民眾透過手機、平版或是電腦，就能用客語或華語與阿知牯聊天，營造線上客語交談的沉浸式客語環境。"
"818.mp3","為落實客語AI機器人輔助教學，國立聯合大學與苗栗高中合作，推出人工智慧技術與應用領域系列課程計畫，利用苗中多元選修課程，讓學生透過客語聊天機器人阿知牯自主學習客語，造型可愛的阿知牯化身助教，成功提升學生學習客語的興趣。"
"819.mp3","高雄美濃湖畔的民間、大灣兩塊水雉棲地，因為愛鳥人士長期的經營維護，現在已經成為水雉繁殖下一代最好的地方，志工除了定期進行生態導覽解說，還會在棲地種水生植物，希望為水雉打造溫暖舒適的家。"
"820.mp3","民進黨週三12日中執會，將通過提名副總統賴清德，代表民進黨參選2024總統大選，最近賴清德勤跑新竹客庄，提前拉抬新竹縣總統、立委聲勢，而藍營立委黨內還沒開始初選，新竹縣2個選區煙硝味四起，新竹縣生命紀念園區成為關鍵議題。"
"821.mp3","苗栗聯合大學文創系開發，AI人工智慧機器人阿知牯，除了能用客語導覽，還可提供客語翻譯、語音對話等功能，在ChatGPT開發後，客家語言被列為低階語言，客語語料資料庫嚴重缺乏，也讓客語AI機器人發展之路，充滿挑戰。"
"822.mp3","臺9線花東縱谷公路拓寬計畫，玉里大橋的重建工程，在今天9日舉行動土儀式，橫跨菲律賓海板塊與歐亞板塊的玉里大橋，因地殼擠壓平均每年抬升2到3公分，是全臺灣唯一會長高的橋梁，因此未來新橋的施工，如何做到韌性與耐震成了考驗。"
"823.mp3","高雄美濃的花燈設計師黃敏芳，近年結合金屬與纖維材質，進行藝術創作，深厚的立體結構功力，為每件作品刻出特有的線條和肌理，以工藝品、油畫為主的光藝術創作展，在旗山武德殿展出。"
"824.mp3","花蓮春季限定山產箭筍，除了光復鄉，還有瑞穗鄉在中央山脈下的產區，今年雖然因為少雨減產超過一半，但價格也因此看俏，瑞穗鄉公所在假日舉辦，首場箭筍市集帶動買氣。"
"825.mp3","現在正是青梅盛產季節，南投縣水里鄉商圈創生共好協會，特別規畫農遊水里幸福小旅行，帶領遊客上山採青梅，體驗製作脆梅的過程，也讓在地小農分享特色產品，希望增加農產曝光度，帶動農村的觀光和產業。"
"826.mp3","新竹縣政府預定在湖口鄉波羅汶地區新建生命紀念園區，為了讓民眾了解規畫設計，今天8日在新豐鄉忠孝公園，舉辦第2場說明會，但民眾質疑設置生命園區的目的，是在幫助臺灣知識經濟旗艦園區的問題解套，對此民政處長表示，區段徵收的土地是回歸給民眾。"
"827.mp3","曾到尼泊爾義診的衛福部臺東醫院眼科行動團隊，最近也到臺東大武、關山等地，眼科醫療資源較缺乏的鄉鎮義診，也及早發現，部分長輩或小孩的眼疾或斜視的問題。"
"828.mp3","苗栗縣頭份後花園，不僅是茶葉產區，也是許多苗北地區民眾散步遊憩的去處，最近就有民眾發現，頭份後花園步道的百年伯公廟旁，開出兩株名為地湧金蓮的植物，因為盛傳這是佛陀誕生時，每走一步就開出的花朵，吸引不少民眾特地前往欣賞。"
"829.mp3","4月7日是言論自由日，也是民主鬥士鄭南榕殉道34週年，鄭南榕基金會舉辦追思紀念會，這也是疫情爆發後，睽違3年來，在金寶山重啟實體追思會，副總統賴清德，以及客委會主委楊長鎮等人也到場致意。"
"830.mp3","4月2日是社工日，高雄市多位社工，獲得衛福部與南高屏地區表揚，高雄市政府舉辦社工人員交流茶敘，市長陳其邁也敞開歌喉，和社工們共同歡唱，感謝他們平日，以專業、認真的服務態度堅守崗位，希望社會大眾都能理解，社工的辛勞與價值。"
"831.mp3","客家電視年度戲劇暗夜微光，7日舉辦首播記者會，這是一部講述三代同堂，經營早餐店的溫暖故事，劇中找來金鐘視帝梁修身、吳奕蓉等主演同台飆戲，其中梁修身為了揣摩失智症患者，下足功夫猛做功課，12日起每週一到週四，將在客家電視播出。"
"832.mp3","112年全國中等學校運動會，4月22日到27日將在新竹縣舉行，今年新竹縣是在1977年之後，相隔47年，再度承辦全國大型綜合性運動賽事，這次特別推出文創小物，邀請民眾賽事期間前往為選手加油。"
